index,loctype,y_loc,x_loc,demand,capacity,setup_cost,cluster,cen_x_loc,cen_y_loc,centroid_dist
1254,Customer,45826.8625,179516.6475,415,0,0.0,201,177336.58354166668,44569.787500000006,2516.528644392687
1366,Customer,45147.5325,174144.175,457,0,0.0,201,177336.58354166668,44569.787500000006,3244.2659542539755
1387,Customer,46545.085,177451.85,177,0,0.0,201,177336.58354166668,44569.787500000006,1978.6577697830749
1838,Customer,41557.23,180395.235,401,0,0.0,201,177336.58354166668,44569.787500000006,4293.1167506102975
1958,Customer,39014.6925,178426.955,343,0,0.0,201,177336.58354166668,44569.787500000006,5661.094450384395
2112,Customer,41602.1875,174586.055,378,0,0.0,201,177336.58354166668,44569.787500000006,4046.2398617139734
2383,Customer,49867.8825,175945.1375,329,0,0.0,201,177336.58354166668,44569.787500000006,5477.767128666093
192,Facility,150.0975,171929.86,0,5036,67159.1584,323,172360.11166666666,3328.430555555562,3207.3224828050284
397,Facility,3243.2025,171464.4675,0,5334,62643.1589,323,172360.11166666666,3328.430555555562,899.6901103923545
602,Customer,6760.48,174432.0925,344,0,0.0,323,172360.11166666666,3328.430555555562,4008.998374009657
762,Customer,4476.78,173330.1275,320,0,0.0,323,172360.11166666666,3328.430555555562,1503.2089553595733
765,Customer,3290.4875,172901.9575,393,0,0.0,323,172360.11166666666,3328.430555555562,543.1727004973451
1032,Customer,193.3025,169171.01,408,0,0.0,323,172360.11166666666,3328.430555555562,4472.068577858308
1726,Customer,5502.83,174347.4,399,0,0.0,323,172360.11166666666,3328.430555555562,2945.7304465621164
2232,Customer,4995.1275,169169.5575,378,0,0.0,323,172360.11166666666,3328.430555555562,3599.654788317133
2867,Customer,1343.5675,174494.5325,273,0,0.0,323,172360.11166666666,3328.430555555562,2914.69271846566
194,Facility,104413.305,38777.2625,0,4185,46958.0939,11,42453.35538461537,97614.24269230769,7729.224227579509
361,Facility,91941.0675,42662.1925,0,4556,58466.1518,11,42453.35538461537,97614.24269230769,5677.017676859697
540,Customer,98172.0575,40941.8625,397,0,0.0,11,42453.35538461537,97614.24269230769,1611.138758742928
565,Customer,98023.5175,43193.5875,349,0,0.0,11,42453.35538461537,97614.24269230769,845.842451558435
661,Customer,98979.8575,44460.3625,209,0,0.0,11,42453.35538461537,97614.24269230769,2427.54636705317
1011,Customer,94949.31,42598.17,493,0,0.0,11,42453.35538461537,97614.24269230769,2668.864464029468
1183,Customer,96957.835,43358.5625,340,0,0.0,11,42453.35538461537,97614.24269230769,1118.1551682408167
1252,Customer,101995.415,41584.38,292,0,0.0,11,42453.35538461537,97614.24269230769,4466.518667682626
1705,Customer,93690.195,47404.845,330,0,0.0,11,42453.35538461537,97614.24269230769,6317.863539422724
2336,Customer,96818.45,37766.875,335,0,0.0,11,42453.35538461537,97614.24269230769,4753.56544127826
2564,Customer,96952.365,45793.8575,283,0,0.0,11,42453.35538461537,97614.24269230769,3405.4421831039344
2755,Customer,97465.04,42846.775,265,0,0.0,11,42453.35538461537,97614.24269230769,420.76173443084423
2991,Customer,98626.74,40504.8875,215,0,0.0,11,42453.35538461537,97614.24269230769,2195.831936980086
195,Facility,50787.83,187881.89,0,3703,50248.0105,165,189208.61875,54665.408749999995,4098.271115791148
206,Facility,60145.45,188985.665,0,6702,65742.1124,165,189208.61875,54665.408749999995,5484.574776255735
468,Facility,50674.2325,187384.7175,0,4412,65498.075,165,189208.61875,54665.408749999995,4388.177711569529
3,Customer,57308.6375,188761.905,207,0,0.0,165,189208.61875,54665.408749999995,2680.7109876422023
118,Customer,54924.655,192619.8175,415,0,0.0,165,189208.61875,54665.408749999995,3421.0357393837176
272,Customer,53780.2925,190673.2675,319,0,0.0,165,189208.61875,54665.408749999995,1711.3230954120236
808,Customer,50084.9625,189432.22,207,0,0.0,165,189208.61875,54665.408749999995,4585.900715033043
1494,Customer,59617.21,187929.4675,265,0,0.0,165,189208.61875,54665.408749999995,5114.348789423552
197,Facility,99661.9475,142391.4525,0,3768,37003.0258,261,144564.11035714287,99296.8375,2203.1222109326077
472,Facility,98411.4575,143461.22,0,4329,55916.4392,261,144564.11035714287,99296.8375,1414.307210007325
832,Customer,101301.68,144339.625,312,0,0.0,261,144564.11035714287,99296.8375,2017.37134047696
851,Customer,99479.64,148794.965,287,0,0.0,261,144564.11035714287,99296.8375,4234.801974472002
1059,Customer,95286.855,144404.6825,245,0,0.0,261,144564.11035714287,99296.8375,4013.1504945540482
1577,Customer,101522.33,139535.06,337,0,0.0,261,144564.11035714287,99296.8375,5499.469461887676
2416,Customer,99413.9525,149021.7675,327,0,0.0,261,144564.11035714287,99296.8375,4459.195345181694
200,Facility,191084.8625,130188.28,0,5329,54706.4986,135,133156.61541666667,195604.12166666664,5406.91395912107
305,Customer,194610.5875,133973.22,220,0,0.0,135,133156.61541666667,195604.12166666664,1286.0611127994666
949,Customer,195247.6575,134906.225,283,0,0.0,135,133156.61541666667,195604.12166666664,1785.5532465343065
1764,Customer,195358.43,133249.5325,272,0,0.0,135,133156.61541666667,195604.12166666664,262.67466464166375
2230,Customer,198796.5525,132844.0725,288,0,0.0,135,133156.61541666667,195604.12166666664,3207.693517213879
2270,Customer,198526.64,133778.3625,389,0,0.0,135,133156.61541666667,195604.12166666664,2987.9228310488793
201,Facility,61791.7475,124027.4275,0,4818,54663.7778,186,122544.12107142857,57715.787142857145,4337.470552527295
414,Facility,55639.2175,121139.255,0,5558,44862.0526,186,122544.12107142857,57715.787142857145,2507.147813808948
373,Customer,58075.8675,124688.91,368,0,0.0,186,122544.12107142857,57715.787142857145,2174.8051433916385
648,Customer,54117.5175,120856.85,366,0,0.0,186,122544.12107142857,57715.787142857145,3974.220438172368
743,Customer,60489.7375,123876.98,393,0,0.0,186,122544.12107142857,57715.787142857145,3077.5499195570424
932,Customer,55171.655,122901.36,455,0,0.0,186,122544.12107142857,57715.787142857145,2569.0908922040417
1240,Customer,58724.7675,120318.065,218,0,0.0,186,122544.12107142857,57715.787142857145,2444.047256958039
202,Facility,145807.18,58999.52,0,5278,52204.0099,328,61573.17222222222,145320.9736111111,2619.1759035135024
265,Facility,147541.4775,60399.9275,0,4741,52471.9078,328,61573.17222222222,145320.9736111111,2511.402138008371
189,Customer,142628.5125,61763.435,343,0,0.0,328,61573.17222222222,145320.9736111111,2699.1751998440814
939,Customer,142972.2225,64609.7475,336,0,0.0,328,61573.17222222222,145320.9736111111,3838.9349043135435
957,Customer,146956.0525,58812.85,375,0,0.0,328,61573.17222222222,145320.9736111111,3208.24901517696
1110,Customer,146638.9,65485.555,265,0,0.0,328,61573.17222222222,145320.9736111111,4128.397869195972
1659,Customer,143715.2525,62451.88,337,0,0.0,328,61573.17222222222,145320.9736111111,1830.4282683009055
1693,Customer,146240.96,62095.7,474,0,0.0,328,61573.17222222222,145320.9736111111,1058.0218496279645
2181,Customer,145388.205,59539.935,352,0,0.0,328,61573.17222222222,145320.9736111111,2034.3484611742108
203,Facility,117758.6725,152291.3875,0,5442,54532.282,244,152857.32361111112,119332.75611111111,1672.7291761155373
300,Customer,122436.2225,156343.8725,392,0,0.0,244,152857.32361111112,119332.75611111111,4667.711085915165
447,Customer,121658.79,154193.555,369,0,0.0,244,152857.32361111112,119332.75611111111,2682.526416815204
1208,Customer,119819.975,155615.7325,397,0,0.0,244,152857.32361111112,119332.75611111111,2801.1072532110215
1544,Customer,117565.4575,150156.54,308,0,0.0,244,152857.32361111112,119332.75611111111,3227.6270687428596
1692,Customer,118891.86,155375.7625,245,0,0.0,244,152857.32361111112,119332.75611111111,2556.740858566004
1965,Customer,120749.14,153977.87,384,0,0.0,244,152857.32361111112,119332.75611111111,1806.0364144601033
2049,Customer,116385.2425,147672.1025,380,0,0.0,244,152857.32361111112,119332.75611111111,5964.424067652941
2976,Customer,118729.445,150089.09,370,0,0.0,244,152857.32361111112,119332.75611111111,2833.2140092967634
208,Facility,128362.6075,187907.275,0,4640,56350.3709,102,191764.49225,124667.98975000001,5341.1913682541535
677,Customer,123035.3,189585.6025,329,0,0.0,102,191764.49225,124667.98975000001,2722.725906588864
691,Customer,122221.94,190756.17,450,0,0.0,102,191764.49225,124667.98975000001,2645.7273365409646
1384,Customer,121648.2225,190992.58,219,0,0.0,102,191764.49225,124667.98975000001,3116.864252076546
1436,Customer,123289.7525,193518.8475,308,0,0.0,102,191764.49225,124667.98975000001,2230.9863873385953
1446,Customer,120687.8675,195574.715,291,0,0.0,102,191764.49225,124667.98975000001,5509.915655394612
1892,Customer,127531.015,189269.18,458,0,0.0,102,191764.49225,124667.98975000001,3797.827906466756
2115,Customer,128788.1625,193346.3525,371,0,0.0,102,191764.49225,124667.98975000001,4413.400654866109
2288,Customer,126466.8925,187002.665,254,0,0.0,102,191764.49225,124667.98975000001,5090.289762164834
2790,Customer,124648.1375,199691.535,354,0,0.0,102,191764.49225,124667.98975000001,7927.067608653122
209,Facility,46037.035,68450.495,0,4576,74230.0168,134,70113.1125,47010.35517857144,1926.5640714288747
386,Customer,41800.4625,74316.055,401,0,0.0,134,70113.1125,47010.35517857144,6693.855942619203
895,Customer,48626.79,71746.3675,373,0,0.0,134,70113.1125,47010.35517857144,2297.908489681815
1175,Customer,47123.0575,73716.0375,286,0,0.0,134,70113.1125,47010.35517857144,3604.687277543006
1314,Customer,46524.485,71823.725,291,0,0.0,134,70113.1125,47010.35517857144,1778.275837878168
1420,Customer,51609.4525,70025.645,339,0,0.0,134,70113.1125,47010.35517857144,4599.928992444082
1492,Customer,48751.395,68920.1125,379,0,0.0,134,70113.1125,47010.35517857144,2110.5612191547516
1886,Customer,50913.3025,67818.8225,287,0,0.0,134,70113.1125,47010.35517857144,4527.335242496011
2083,Customer,50392.115,67842.4575,292,0,0.0,134,70113.1125,47010.35517857144,4073.349189408333
2447,Customer,47505.825,72491.1825,349,0,0.0,134,70113.1125,47010.35517857144,2429.13714492336
2658,Customer,42080.7525,65139.4725,284,0,0.0,134,70113.1125,47010.35517857144,7002.719287403906
2727,Customer,50387.68,69409.7875,468,0,0.0,134,70113.1125,47010.35517857144,3449.781008276101
2803,Customer,43025.375,70087.085,465,0,0.0,134,70113.1125,47010.35517857144,3985.0651756732277
2854,Customer,43367.245,69796.33,508,0,0.0,134,70113.1125,47010.35517857144,3656.856973620522
210,Facility,15674.515,78984.6325,0,3055,19034.277,284,80353.35818181818,19507.45613636363,4069.993580694835
371,Facility,23007.01,80164.2325,0,5046,43282.7337,284,80353.35818181818,19507.45613636363,3504.6605781466797
424,Customer,21721.615,73933.8225,295,0,0.0,284,80353.35818181818,19507.45613636363,6790.650767309156
643,Customer,19426.555,79191.6875,268,0,0.0,284,80353.35818181818,19507.45613636363,1164.4843351719476
683,Customer,19947.4675,85454.7725,329,0,0.0,284,80353.35818181818,19507.45613636363,5120.355265592382
973,Customer,19446.8375,77282.2475,267,0,0.0,284,80353.35818181818,19507.45613636363,3071.7088792807754
1055,Customer,21243.2525,86019.5325,282,0,0.0,284,80353.35818181818,19507.45613636363,5926.088121183857
1060,Customer,19440.08,85193.6475,263,0,0.0,284,80353.35818181818,19507.45613636363,4840.758228568779
1178,Customer,18947.495,76223.5225,337,0,0.0,284,80353.35818181818,19507.45613636363,4167.625131061606
1641,Customer,21406.6625,80438.2325,369,0,0.0,284,80353.35818181818,19507.45613636363,1901.1019072011109
2580,Customer,14320.5275,81000.61,297,0,0.0,284,80353.35818181818,19507.45613636363,5227.156358371992
214,Facility,70672.5525,72236.605,0,5085,66862.6244,55,71618.15767857143,71111.81696428571,758.5712616269997
226,Customer,75455.4375,75721.4275,338,0,0.0,55,71618.15767857143,71111.81696428571,5975.2709215336345
525,Customer,66310.4625,74147.545,309,0,0.0,55,71618.15767857143,71111.81696428571,5426.859581150038
654,Customer,73219.1625,67113.805,220,0,0.0,55,71618.15767857143,71111.81696428571,4972.936583131604
800,Customer,75057.745,70539.8775,406,0,0.0,55,71618.15767857143,71111.81696428571,4090.6034037212676
1150,Customer,75570.7,72335.9475,317,0,0.0,55,71618.15767857143,71111.81696428571,4516.2883160762785
1193,Customer,66780.415,71289.1475,313,0,0.0,55,71618.15767857143,71111.81696428571,4343.879679943007
1243,Customer,66495.905,71059.39,321,0,0.0,55,71618.15767857143,71111.81696428571,4649.609078261535
1321,Customer,71684.44,67862.2525,232,0,0.0,55,71618.15767857143,71111.81696428571,3799.3053116919023
1894,Customer,72135.6225,67586.68,271,0,0.0,55,71618.15767857143,71111.81696428571,4159.445882299582
1935,Customer,74855.375,71580.095,301,0,0.0,55,71618.15767857143,71111.81696428571,3743.7515321213646
2191,Customer,71196.1,74500.36,257,0,0.0,55,71618.15767857143,71111.81696428571,2883.4343848538447
2434,Customer,69701.1225,71937.0625,405,0,0.0,55,71618.15767857143,71111.81696428571,1446.2915185731897
2574,Customer,66430.3975,74744.0125,462,0,0.0,55,71618.15767857143,71111.81696428571,5629.0902075949425
215,Facility,60960.6375,157463.0775,0,5969,30498.1484,164,159647.3805,60637.0945,2208.134884615959
135,Customer,58156.9575,160820.395,307,0,0.0,164,159647.3805,60637.0945,2743.5456176231587
845,Customer,61565.2275,160284.14,355,0,0.0,164,159647.3805,60637.0945,1125.5636483687947
952,Customer,61726.9575,158578.0275,361,0,0.0,164,159647.3805,60637.0945,1526.865153632763
2957,Customer,60775.6925,161091.2625,366,0,0.0,164,159647.3805,60637.0945,1450.5187470446685
216,Facility,195601.21,114300.245,0,5961,50146.5375,210,115991.1865,194282.19375,2144.5482098069697
918,Customer,193437.965,118431.76,312,0,0.0,210,115991.1865,194282.19375,2582.464170366904
1284,Customer,193560.365,111862.9775,265,0,0.0,210,115991.1865,194282.19375,4190.840761948324
1469,Customer,197009.8525,117815.3675,310,0,0.0,210,115991.1865,194282.19375,3281.42630226744
1683,Customer,191430.9775,119197.2525,322,0,0.0,210,115991.1865,194282.19375,4290.488701840396
2027,Customer,192411.0525,119388.805,283,0,0.0,210,115991.1865,194282.19375,3878.786027740361
2101,Customer,197511.5975,113787.7,289,0,0.0,210,115991.1865,194282.19375,3909.5269964787676
2705,Customer,194104.29,118417.7975,385,0,0.0,210,115991.1865,194282.19375,2433.1236486428475
2832,Customer,192013.7075,112126.4075,411,0,0.0,210,115991.1865,194282.19375,4481.355440631784
2899,Customer,195740.92,114583.5525,292,0,0.0,210,115991.1865,194282.19375,2027.1447285270624
217,Facility,146523.68,90197.0,0,4645,45767.0998,278,88863.81025,146384.50325,1340.4346598195802
266,Facility,145930.32,91740.745,0,5440,63270.0638,278,88863.81025,146384.50325,2912.565189028072
980,Customer,149980.34,85447.36,262,0,0.0,278,88863.81025,146384.50325,4960.057887099252
1066,Customer,147461.2675,90377.855,326,0,0.0,278,88863.81025,146384.50325,1857.889327995772
1250,Customer,146526.25,89347.3125,298,0,0.0,278,88863.81025,146384.50325,503.8517310584805
1566,Customer,142976.805,91264.99,335,0,0.0,278,88863.81025,146384.50325,4168.7014230888835
1725,Customer,147380.3525,86260.9475,399,0,0.0,278,88863.81025,146384.50325,2786.8638689507466
2282,Customer,145922.9,84723.9125,334,0,0.0,278,88863.81025,146384.50325,4165.552897379356
2362,Customer,150014.4675,92243.38,209,0,0.0,278,88863.81025,146384.50325,4959.650406167064
2592,Customer,141128.65,87034.6,408,0,0.0,278,88863.81025,146384.50325,5565.069947830013
218,Facility,16860.3875,153261.3225,0,5809,34221.288,39,148949.5840909091,19401.467954545442,5004.815479605879
603,Customer,23071.3975,152938.855,448,0,0.0,39,148949.5840909091,19401.467954545442,5420.577944713946
1005,Customer,19471.065,145142.55,234,0,0.0,39,148949.5840909091,19401.467954545442,3807.6701955500575
1289,Customer,18115.95,145519.92,428,0,0.0,39,148949.5840909091,19401.467954545442,3662.6700899657876
1464,Customer,18874.7125,143179.4,387,0,0.0,39,148949.5840909091,19401.467954545442,5794.1777459682735
1606,Customer,17346.4925,144050.6375,415,0,0.0,39,148949.5840909091,19401.467954545442,5312.494877114149
1932,Customer,20892.0275,154410.595,331,0,0.0,39,148949.5840909091,19401.467954545442,5660.778030249505
1936,Customer,17944.9375,149342.685,289,0,0.0,39,148949.5840909091,19401.467954545442,1508.6448520929096
2346,Customer,24035.88,149977.57,272,0,0.0,39,148949.5840909091,19401.467954545442,4747.054880275112
2411,Customer,16276.225,148473.545,162,0,0.0,39,148949.5840909091,19401.467954545442,3161.290360123454
2910,Customer,20527.0725,152148.345,376,0,0.0,39,148949.5840909091,19401.467954545442,3391.025943026088
219,Facility,60502.9575,138279.165,0,5525,56387.0972,256,138732.012,58327.566999999995,2222.024804744366
279,Customer,58398.93,139422.885,394,0,0.0,256,138732.012,58327.566999999995,694.5489038923251
586,Customer,60731.9875,136316.7175,376,0,0.0,256,138732.012,58327.566999999995,3408.061833733432
1782,Customer,55272.885,144195.915,430,0,0.0,256,138732.012,58327.566999999995,6259.817738124105
1918,Customer,59597.0575,135294.9125,363,0,0.0,256,138732.012,58327.566999999995,3664.049549677296
2072,Customer,56648.515,136318.92,298,0,0.0,256,138732.012,58327.566999999995,2939.766762715686
2267,Customer,60355.405,135904.9625,207,0,0.0,256,138732.012,58327.566999999995,3479.1286020631987
2435,Customer,59773.9425,140904.6425,471,0,0.0,256,138732.012,58327.566999999995,2610.0431752234485
2724,Customer,53430.2275,144305.8325,390,0,0.0,256,138732.012,58327.566999999995,7419.66368135918
2905,Customer,58563.7625,136376.1675,296,0,0.0,256,138732.012,58327.566999999995,2367.6553005875653
220,Facility,121199.6275,60854.89,0,4329,53561.6417,260,63997.89519230769,124273.80576923076,4396.481965149378
246,Facility,127805.1075,67064.0875,0,5939,12748.4429,260,63997.89519230769,124273.80576923076,4676.711150101667
307,Facility,125086.1175,63990.1175,0,5192,76833.3857,260,63997.89519230769,124273.80576923076,812.3489646961675
13,Customer,125664.3825,59592.71,404,0,0.0,260,63997.89519230769,124273.80576923076,4619.454537354363
711,Customer,120986.3225,65739.005,321,0,0.0,260,63997.89519230769,124273.80576923076,3720.0819356453144
878,Customer,125528.2325,63812.4325,190,0,0.0,260,63997.89519230769,124273.80576923076,1268.0626298043828
1498,Customer,126494.9075,60807.2825,458,0,0.0,260,63997.89519230769,124273.80576923076,3887.583086024146
2134,Customer,124414.03,61591.04,254,0,0.0,260,63997.89519230769,124273.80576923076,2410.936488510907
2259,Customer,125199.5425,64243.31,440,0,0.0,260,63997.89519230769,124273.80576923076,957.7144263975352
2543,Customer,121846.33,68164.3075,430,0,0.0,260,63997.89519230769,124273.80576923076,4821.994413921734
2545,Customer,123520.8625,67090.74,248,0,0.0,260,63997.89519230769,124273.80576923076,3183.176490732052
2559,Customer,128192.0425,61787.42,286,0,0.0,260,63997.89519230769,124273.80576923076,4498.753122161394
2875,Customer,119621.97,67235.295,287,0,0.0,260,63997.89519230769,124273.80576923076,5667.480351861924
221,Facility,39216.4875,49446.39,0,5252,41448.6067,71,48705.74142857144,38933.99821428572,792.6919344250525
116,Customer,38485.12,50478.035,430,0,0.0,71,48705.74142857144,38933.99821428572,1828.2549479181905
274,Customer,32916.5575,47951.6825,263,0,0.0,71,48705.74142857144,38933.99821428572,6064.503080855157
329,Customer,35725.0625,46729.68,378,0,0.0,71,48705.74142857144,38933.99821428572,3768.5656671877427
388,Customer,34126.48,46456.9225,495,0,0.0,71,48705.74142857144,38933.99821428572,5307.48697164582
427,Customer,44187.8725,50554.28,319,0,0.0,71,48705.74142857144,38933.99821428572,5569.586148013949
796,Customer,43469.205,50477.2175,230,0,0.0,71,48705.74142857144,38933.99821428572,4868.904195076428
1226,Customer,38395.715,48117.655,366,0,0.0,71,48705.74142857144,38933.99821428572,797.2417865689694
1276,Customer,33952.13,48576.425,313,0,0.0,71,48705.74142857144,38933.99821428572,4983.546291869764
1767,Customer,41852.7975,48995.1125,296,0,0.0,71,48705.74142857144,38933.99821428572,2933.1084001901318
1795,Customer,38969.625,51050.9,384,0,0.0,71,48705.74142857144,38933.99821428572,2345.4291703236704
1922,Customer,43862.0375,47460.44,315,0,0.0,71,48705.74142857144,38933.99821428572,5082.946669948975
2547,Customer,40441.84,49739.4125,371,0,0.0,71,48705.74142857144,38933.99821428572,1828.1309402376748
2653,Customer,39475.045,45846.2275,408,0,0.0,71,48705.74142857144,38933.99821428572,2910.249393441363
222,Facility,143303.035,115281.9225,0,5590,33091.858,183,113680.31138888889,145272.83277777777,2538.751944671398
366,Facility,146901.4725,115963.9775,0,4530,70200.9822,183,113680.31138888889,145272.83277777777,2804.9239297773133
73,Customer,146717.9325,113135.47,347,0,0.0,183,113680.31138888889,145272.83277777777,1544.398053033322
396,Customer,141714.3425,111303.82,332,0,0.0,183,113680.31138888889,145272.83277777777,4279.084525748699
1196,Customer,149464.9375,115408.8375,392,0,0.0,183,113680.31138888889,145272.83277777777,4534.483930820657
1437,Customer,145343.34,112369.36,400,0,0.0,183,113680.31138888889,145272.83277777777,1312.846073389872
2801,Customer,144215.1325,109684.3675,345,0,0.0,183,113680.31138888889,145272.83277777777,4133.557480035774
2812,Customer,141322.0175,114754.92,251,0,0.0,183,113680.31138888889,145272.83277777777,4094.352821411036
2859,Customer,148473.285,115220.1275,306,0,0.0,183,113680.31138888889,145272.83277777777,3551.609224388932
223,Facility,151364.975,185004.8025,0,5640,63688.5176,101,184897.1822222222,152471.7422222222,1111.9873238371097
410,Customer,151508.1675,185547.11,234,0,0.0,101,184897.1822222222,152471.7422222222,1162.2746498279757
1023,Customer,156132.8525,183822.7975,398,0,0.0,101,184897.1822222222,152471.7422222222,3815.498787497483
1547,Customer,155629.52,187450.0325,209,0,0.0,101,184897.1822222222,152471.7422222222,4060.6163367864883
1826,Customer,154155.13,183468.7475,357,0,0.0,101,184897.1822222222,152471.7422222222,2207.7636118981845
1837,Customer,147715.29,186114.32,383,0,0.0,101,184897.1822222222,152471.7422222222,4909.711000901823
2005,Customer,151150.9075,185757.095,373,0,0.0,101,184897.1822222222,152471.7422222222,1576.0883061596933
2226,Customer,152145.715,184941.7425,314,0,0.0,101,184897.1822222222,152471.7422222222,329.05830484211265
2334,Customer,152443.1225,181967.9925,274,0,0.0,101,184897.1822222222,152471.7422222222,2929.329533745282
224,Facility,188896.51,66169.79,0,4486,46224.5909,238,69005.0725,190517.61725,3266.0091198294017
125,Customer,191427.2975,71404.71,334,0,0.0,238,69005.0725,190517.61725,2566.2771262368224
258,Customer,187756.3925,68757.47,271,0,0.0,238,69005.0725,190517.61725,2772.3039368039963
414,Customer,188552.79,73193.685,305,0,0.0,238,69005.0725,190517.61725,4626.556040674191
964,Customer,197255.9075,69652.1775,189,0,0.0,238,69005.0725,190517.61725,6769.290980174361
977,Customer,193439.0975,70655.115,361,0,0.0,238,69005.0725,190517.61725,3355.247696213546
1710,Customer,190564.725,68885.955,276,0,0.0,238,69005.0725,190517.61725,128.0941798689949
1991,Customer,190073.85,65672.5825,239,0,0.0,238,69005.0725,190517.61725,3361.907043966639
2039,Customer,185586.2975,67971.7575,318,0,0.0,238,69005.0725,190517.61725,5038.417843526406
2143,Customer,191623.305,67687.4825,282,0,0.0,238,69005.0725,190517.61725,1720.0548853452367
227,Facility,179859.795,53617.0875,0,5804,47328.8601,321,56237.105833333335,178298.35833333334,3050.0132017769884
56,Customer,175519.1575,60342.675,294,0,0.0,321,56237.105833333335,178298.35833333334,4957.787354686035
196,Customer,178586.9625,58426.73,263,0,0.0,321,56237.105833333335,178298.35833333334,2208.562056241132
1080,Customer,179284.9075,51497.26,240,0,0.0,321,56237.105833333335,178298.35833333334,4841.427246382831
1157,Customer,180033.005,56062.86,227,0,0.0,321,56237.105833333335,178298.35833333334,1743.3762269263077
2122,Customer,176506.3225,57476.0225,405,0,0.0,321,56237.105833333335,178298.35833333334,2178.602059784006
229,Facility,177863.17,161698.145,0,5179,67551.5133,188,160415.95666666667,177125.053125,1479.4672836179461
296,Facility,175481.39,158960.645,0,7294,75938.4285,188,160415.95666666667,177125.053125,2195.3497479037082
871,Customer,177520.05,158356.18,349,0,0.0,188,160415.95666666667,177125.053125,2097.3083816654666
874,Customer,179669.205,158408.1625,444,0,0.0,188,160415.95666666667,177125.053125,3240.979200606907
1053,Customer,179931.69,159237.6925,404,0,0.0,188,160415.95666666667,177125.053125,3043.931174412527
1127,Customer,180156.795,161780.425,419,0,0.0,188,160415.95666666667,177125.053125,3324.6402255429043
1772,Customer,178861.85,161854.3175,301,0,0.0,188,160415.95666666667,177125.053125,2255.0710126018525
1947,Customer,174378.7325,161189.835,273,0,0.0,188,160415.95666666667,177125.053125,2853.2726210621936
1992,Customer,175425.4075,161886.0675,359,0,0.0,188,160415.95666666667,177125.053125,2247.2252029704773
2071,Customer,174215.105,162315.07,323,0,0.0,188,160415.95666666667,177125.053125,3474.827987546357
2524,Customer,176300.47,158793.35,325,0,0.0,188,160415.95666666667,177125.053125,1820.1070640887751
2947,Customer,175696.7725,160511.59,452,0,0.0,188,160415.95666666667,177125.053125,1431.4787033675614
230,Facility,116566.5725,195244.775,0,4987,52569.3198,250,195007.0125,113267.59942307691,3307.529949776658
242,Facility,109398.1525,196174.1625,0,3640,24348.7952,250,195007.0125,113267.59942307691,4041.6405843431216
303,Facility,109183.0275,193401.6525,0,3729,52804.5035,250,195007.0125,113267.59942307691,4388.725159358731
389,Facility,110367.08,196608.0425,0,3952,45094.0738,250,195007.0125,113267.59942307691,3313.0514611980325
114,Customer,110096.9275,196185.4325,437,0,0.0,250,195007.0125,113267.59942307691,3382.5780316480777
292,Customer,111587.1375,199248.32,385,0,0.0,250,195007.0125,113267.59942307691,4562.087415259333
664,Customer,112477.1975,191833.9575,327,0,0.0,250,195007.0125,113267.59942307691,3270.017313872945
920,Customer,114667.175,192679.4625,379,0,0.0,250,195007.0125,113267.59942307691,2715.934608568417
936,Customer,117524.01,193478.475,255,0,0.0,250,195007.0125,113267.59942307691,4522.549932090185
1264,Customer,110636.4625,198056.64,268,0,0.0,250,195007.0125,113267.59942307691,4027.7921243200904
1891,Customer,115338.325,196489.6625,306,0,0.0,250,195007.0125,113267.59942307691,2546.7931673819567
2593,Customer,116813.08,190739.6275,533,0,0.0,250,195007.0125,113267.59942307691,5548.063379194938
2759,Customer,117823.645,194950.9525,406,0,0.0,250,195007.0125,113267.59942307691,4556.3904598487225
232,Facility,29783.15,143802.3925,0,5146,51767.066,66,140970.28025,28731.61675,3021.0233319945564
489,Facility,24883.0875,138865.83,0,6391,52898.8417,66,140970.28025,28731.61675,4386.32970065301
30,Customer,29834.81,140002.385,316,0,0.0,66,140970.28025,28731.61675,1467.6023173251426
397,Customer,31596.0125,142524.7175,322,0,0.0,66,140970.28025,28731.61675,3258.9934300034397
806,Customer,32074.705,139984.2025,423,0,0.0,66,140970.28025,28731.61675,3485.482517002936
1253,Customer,25307.12,143222.03,292,0,0.0,66,140970.28025,28731.61675,4098.482027212707
1293,Customer,31646.1225,139915.1225,358,0,0.0,66,140970.28025,28731.61675,3099.6292752792474
1870,Customer,25980.5125,140851.67,247,0,0.0,66,140970.28025,28731.61675,2753.6599255850615
2224,Customer,28818.0825,136737.5525,295,0,0.0,66,140970.28025,28731.61675,4233.610814841546
2993,Customer,27392.565,143796.9,346,0,0.0,66,140970.28025,28731.61675,3127.7529954054935
233,Facility,114456.7675,109338.9925,0,5077,53546.1094,286,110052.1815909091,118328.24681818183,3936.6217484667422
244,Facility,121305.39,111204.4775,0,4212,30429.4104,286,110052.1815909091,118328.24681818183,3192.3607858689875
166,Customer,115748.9425,108521.81,311,0,0.0,286,110052.1815909091,118328.24681818183,2999.141205754245
432,Customer,119114.26,108417.95,397,0,0.0,286,110052.1815909091,118328.24681818183,1813.4303446003107
715,Customer,119287.2675,113354.29,251,0,0.0,286,110052.1815909091,118328.24681818183,3438.5521100521114
1769,Customer,121765.1675,109297.8975,352,0,0.0,286,110052.1815909091,118328.24681818183,3518.7168489249066
